Drug,Best Conf,Cosine Similarity
Carisoprodol,Conf 29,0.8279698053876536
Methoxyphenamine,Conf 31,0.8275174234642582
Fluconazole,Conf 9,0.8274492971125935
Flavone,Conf 135,0.8274436928445245
Tolfenamic acid,Conf 70,0.8273457279985311
Trimetazidine,Conf 17,0.8272997804537291
4-(Isopropylamino)diphenylamine,Conf 45,0.8272692531992581
Levofloxacin,Conf 18,0.8272074080981647
Busulfan,Conf 27,0.8270456574222279
Didanosine,Conf 53,0.827041892031049
Nalidixic acid,Conf 14,0.8268296576453857
Ferrous glycine sulfate,Conf 65,0.8268186285142304
Sevelamer,Conf 45,0.8268102407268801
Diethyltoluamide,Conf 24,0.8266048881118142
Dapsone,Conf 75,0.8265755159065112
Methylergometrine,Conf 8,0.8265629796018983
Flutamide,Conf 10,0.8264708669059717
Zanamivir,Conf 4,0.8264453554558749
Oxidronic acid,Conf 81,0.8262690026459517
Metrizoic acid,Conf 11,0.8262375246561041
Methyldopa,Conf 55,0.8261910562897304
alpha-Amyl cinnamaldehyde,Conf 70,0.8261411282175789
Sulfabenzamide,Conf 38,0.8261248163308156
Molindone,Conf 19,0.8259880335154938
Ibuprofen,Conf 59,0.825937871904574
Avatrombopag,Conf 1,0.8259282092673373
Rufinamide,Conf 138,0.8259001744299097
Methoxsalen,Conf 2,0.8258976194445907
Calcium Citrate,Conf 16,0.8257382339437858
Medrysone,Conf 44,0.8256737703799707
Streptozocin,Conf 16,0.8256486362313386
Galantamine,Conf 5,0.8256468042226434
Colchiceine,Conf 17,0.8255601401643079
Gestonorone caproate,Conf 28,0.8255356666049888
Sorbitol,Conf 230,0.8252135087011155
Carbenicillin,Conf 131,0.8252043042112535
Zinc picolinate,Conf 56,0.8245416979399504
Isoprenaline,Conf 157,0.824458854652911
Obeticholic acid,Conf 11,0.8244549055914698
Epinastine,Conf 100,0.824345280473928
Diltiazem,Conf 45,0.8243397430147325
Anethole trithione,Conf 68,0.8243225993997453
Diazolidinylurea,Conf 12,0.8242040609917721
Levallorphan,Conf 2,0.824175037756652
Methscopolamine,Conf 76,0.8241611747589158
Fluorometholone,Conf 44,0.8240614647049381
Diiodohydroxyquinoline,Conf 39,0.8240593662067509
Calcium threonate,Conf 152,0.8239554509894951
Amifostine,Conf 144,0.8239344108384958
Procarbazine,Conf 40,0.8238994504005799
alpha-Arbutin,Conf 52,0.8238553552748887
Sodium citrate,Conf 65,0.8238442002937196
Anisindione,Conf 81,0.8238116110049835
Kappadione,Conf 1,0.8237593796905768
Lenalidomide,Conf 5,0.8237365348291658
Triflusal,Conf 9,0.8236855284566441
Monobenzone,Conf 63,0.8236517264720795
Fludarabine,Conf 1,0.8236087197052159
Guanabenz,Conf 3,0.8234160784960511
P-nitrobiphenyl,Conf 40,0.8233140697709959
Flutemetamol (18F),Conf 44,0.8231803926866592
Vanillyl butyl ether,Conf 17,0.823158784861955
Phenacemide,Conf 122,0.8230654883915742
Benzylparaben,Conf 1,0.8229006920093251
Cyclacillin,Conf 16,0.8228915706321197
Proguanil,Conf 46,0.8228783948788668
Warfarin,Conf 10,0.8228339267900319
Isocarboxazid,Conf 60,0.8228012194765799
Emtricitabine,Conf 6,0.8227860110016273
Magnesium citrate,Conf 119,0.8227431273962437
Cytarabine,Conf 43,0.8227214501782225
Zoledronic acid,Conf 72,0.8227071899078486
Saxagliptin,Conf 202,0.8226626117883692
Naftazone,Conf 31,0.8225361331662474
Dyphylline,Conf 25,0.8225298537738726
Gentian violet cation,Conf 97,0.8224479140923151
Sulfacetamide,Conf 19,0.8223414186241065
Prussian blue,Conf 68,0.8222793620653768
Phenprocoumon,Conf 3,0.8222383572272625
Lactose,Conf 75,0.8222124489536149
Anthralin,Conf 17,0.8220505554566816
Zonisamide,Conf 50,0.8218596934406341
Droxidopa,Conf 92,0.8217546573669675
Moxisylyte,Conf 32,0.8217226727722647
Lipoic acid,Conf 67,0.8216970832937157
Rimexolone,Conf 26,0.8216528473837552
Apraclonidine,Conf 36,0.8215215092768926
Desonide,Conf 6,0.8214647538709516
Meperidine,Conf 29,0.8214636949724644
Morpholinylmercaptobenzothiazole,Conf 68,0.8214501475714205
Voriconazole,Conf 48,0.8214287934721715
Triclosan,Conf 218,0.8213127898831409
Enzacamene,Conf 50,0.821230217460502
Aminoglutethimide,Conf 67,0.82117418859029
Ulobetasol,Conf 2,0.8209743445662941
Frovatriptan,Conf 2,0.820945859226873
Pirbuterol,Conf 16,0.8207602377751801
Verteporfin,Conf 5,0.8206357379742375
Phenobarbital,Conf 100,0.8204301780460806
Benzyl benzoate,Conf 92,0.820420315390083
Levonordefrin,Conf 49,0.8203356439653269
Tipiracil,Conf 36,0.8202839428259266
Clothiapine,Conf 27,0.8201015443681291
Sulfapyridine,Conf 112,0.8200250117235043
Fludrocortisone,Conf 102,0.8199991525796753
Proxibarbal,Conf 54,0.8198972477380309
Sulisobenzone,Conf 16,0.8198740609350516
Methoxamine,Conf 61,0.8198372443669921
Flurbiprofen,Conf 76,0.8197948085431659
Pyridoxal phosphate,Conf 21,0.8197616594486328
Bethanechol,Conf 28,0.8197479226711911
Butylparaben,Conf 36,0.8197104694031643
Ajmaline,Conf 134,0.8196571367093536
Metacycline,Conf 8,0.819619402811197
Cyclophosphamide,Conf 38,0.8195696249445299
Nefopam,Conf 5,0.8195472329910266
Ketorolac,Conf 41,0.8192289636253075
Erdosteine,Conf 35,0.8191655178817729
Pargyline,Conf 131,0.8191310324459008
Azelaic acid,Conf 150,0.8189144143748488
Iothalamic acid,Conf 27,0.818815397219933
Octasulfur,Conf 22,0.8187868215239205
Bisoctrizole,Conf 1,0.8186898870249091
Ifosfamide,Conf 16,0.8186624231793662
Moxonidine,Conf 6,0.8186075922879734
Guanethidine,Conf 87,0.8185203089765961
Norgestrel,Conf 10,0.8184629497123435
Floxuridine,Conf 12,0.8183538763555992
Diflorasone,Conf 98,0.8181607583886169
Diethylstilbestrol,Conf 2,0.8181531317405486
Cyproterone acetate,Conf 14,0.8180935685311739
Rifabutin,Conf 3,0.8180168916510411
Mitotane,Conf 8,0.8180091085050849
Ethinylestradiol,Conf 25,0.818005748548968
Dexpanthenol,Conf 10,0.8179004762605561
Choline salicylate,Conf 1,0.8178594610768952
Apronalide,Conf 111,0.8178108029734598
Lorlatinib,Conf 76,0.8177855372132385
Isosorbide dinitrate,Conf 68,0.8177319985997867
Ioxitalamic acid,Conf 117,0.8177220670246435
Nitroglycerin,Conf 18,0.8176856172628431
Choline magnesium trisalicylate,Conf 92,0.8176352881424435
Phenyl aminosalicylate,Conf 22,0.8175661563678641
Ritiometan,Conf 14,0.8175575293190479
Proflavine,Conf 30,0.8174870171562403
Etonogestrel,Conf 36,0.8174796820829235
Hyoscyamine,Conf 11,0.8174655571625937
Norelgestromin,Conf 80,0.8173532849966635
Tiaprofenic acid,Conf 41,0.8173078509990166
Ursadiol,Conf 76,0.8172770083729706
Potassium gluconate,Conf 143,0.8172760902001117
Hexylresorcinol,Conf 36,0.8171467323373758
Oxandrolone,Conf 31,0.8170601235480303
Morphine,Conf 13,0.8169719293523902
Sodium feredetate,Conf 6,0.8168984050446979
Lynestrenol,Conf 49,0.8167518424151448
Methysergide,Conf 7,0.8167070361873158
Iofetamine I-123,Conf 148,0.8164852413924155
Methazolamide,Conf 59,0.8164838109228376
Norgestimate,Conf 20,0.8164704386745194
Ferric sulfate,Conf 21,0.8164480471227586
Flumazenil,Conf 1,0.8161776017236051
Zinc citrate,Conf 25,0.8161607401280034
Bupivacaine,Conf 12,0.8160762769680279
Carbamazepine,Conf 27,0.81606991266935
Fluprednisolone,Conf 36,0.8159840287033895
Arbutin,Conf 8,0.8158622409094014
Biotin,Conf 11,0.8158617302442657
Deoxycholic acid,Conf 100,0.815807930933887
Pemirolast,Conf 12,0.8157346110193049
Uracil mustard,Conf 15,0.8156447581383351
Apomorphine,Conf 18,0.8155730579899412
Clobetasone,Conf 16,0.8155211363879111
Desoximetasone,Conf 9,0.8154252270079294
Brivaracetam,Conf 31,0.8152576778509124
Pilocarpine,Conf 56,0.8152030144688682
Clocortolone,Conf 76,0.815155799856852
Pregnenolone,Conf 102,0.8151148709112813
Dezocine,Conf 6,0.8148024227123828
Mexiletine,Conf 3,0.8147798763096812
Metaxalone,Conf 60,0.8147142894926825
Tibolone,Conf 31,0.8144945951200465
Testosterone,Conf 6,0.8144565917236214
Mazindol,Conf 44,0.8143173277491539
Stavudine,Conf 3,0.8141198543140823
Carglumic acid,Conf 63,0.8139582422794959
Methylphenobarbital,Conf 31,0.8133534775255846
Fluorodopa (18F),Conf 28,0.8131932159183916
Methylprednisone,Conf 12,0.8130176417402887
Varenicline,Conf 3,0.8125757881283627
Cyclothiazide,Conf 62,0.8125179146304718
Lomustine,Conf 67,0.8123712542802644
Antipyrine,Conf 25,0.8122514184622167
Pomalidomide,Conf 32,0.8121436712131119
Selenomethionine,Conf 74,0.8118844560416925
Alendronic acid,Conf 83,0.8118790181285573
Methyclothiazide,Conf 18,0.8118425174522178
Estrone,Conf 124,0.8115699716108672
Diazoxide,Conf 73,0.811540729350629
Geraniol,Conf 108,0.8115039554385912
Clobetasol,Conf 47,0.8109637482125189
Pramipexole,Conf 54,0.810868921155605
Amoxapine,Conf 31,0.8108395079694163
Carbidopa,Conf 2,0.8107166650621197
Meticrane,Conf 4,0.8104969000239571
Glycol salicylate,Conf 88,0.8104875712108696
Quaternium-15,Conf 59,0.8100830176491569
Captopril,Conf 96,0.8099966434164871
Dimethyl fumarate,Conf 93,0.8099896859526753
Dioxybenzone,Conf 83,0.8099802114294903
Norethynodrel,Conf 42,0.8099316196044721
Nilutamide,Conf 87,0.8097868202859118
Phenazopyridine,Conf 11,0.8095021817870875
Phensuximide,Conf 4,0.8093854606252759
Exemestane,Conf 6,0.8092763532773527
Amylmetacresol,Conf 126,0.8090607543605803
Fenoldopam,Conf 6,0.8089207741471603
Parthenolide,Conf 49,0.8088845480026824
Ribavirin,Conf 15,0.8088448548373681
D-Methionine,Conf 129,0.808806213203182
Bethanidine,Conf 7,0.8087736790630732
Caffeine,Conf 50,0.8087571096103529
Amrinone,Conf 62,0.8086282848200217
Iobenguane,Conf 1,0.8085609133141044
Milrinone,Conf 25,0.8085030714908906
Amiloride,Conf 16,0.808496585555545
Rasagiline,Conf 99,0.808261181437847
Memantine,Conf 20,0.8081364233423372
Sodium ascorbate,Conf 87,0.8080690024388869
Methylphenidate,Conf 20,0.8080357441232872
Calcium saccharate,Conf 219,0.8080278789165742
Metolazone,Conf 2,0.8079589225053895
Alectinib,Conf 3,0.8079526312086044
Mephentermine,Conf 21,0.8077954770319681
Alclometasone,Conf 12,0.8076288611971032
Phenylephrine,Conf 158,0.8075991704063054
Desvenlafaxine,Conf 6,0.8075558495071905
Propylhexedrine,Conf 54,0.8074234752432385
Prasterone,Conf 36,0.8074131495499776
Clobetasol propionate,Conf 37,0.8073639453055508
Enprofylline,Conf 111,0.8072622328942914
Lamivudine,Conf 3,0.8072424352300043
Bromotheophylline,Conf 49,0.8070695390284066
Sodium glycerophosphate,Conf 136,0.807062370044087
Danazol,Conf 26,0.8068587236079473
Ethionamide,Conf 115,0.8068206349960984
Acyclovir,Conf 18,0.8067401655154226
Esketamine,Conf 29,0.8066686143959909
Thiram,Conf 1,0.8065530723844284
Cycloguanil,Conf 18,0.8065344164875519
Dienogest,Conf 7,0.8061534519472986
Isosorbide mononitrate,Conf 55,0.8061092258024243
Methsuximide,Conf 1,0.8061027695104603
Guanoxan,Conf 66,0.8060541285809437
Minoxidil,Conf 43,0.8057181240967326
Flunisolide,Conf 4,0.8054946916367883
Levorphanol,Conf 2,0.8053475490799306
Carbocisteine,Conf 91,0.8049698415934516
"1,2-Distearoyllecithin",Conf 5,0.8042731185472378
Diflunisal,Conf 33,0.8041731168777859
Anagrelide,Conf 11,0.8040922348045622
Metyrosine,Conf 9,0.8038907611420618
Pseudoephedrine,Conf 44,0.8037971665363475
Nicotine,Conf 76,0.8036423785435738
Metronidazole,Conf 73,0.8034975707262173
Phenylbutyric acid,Conf 56,0.8034616626445444
Medronic acid,Conf 62,0.8032135680216086
Menadione,Conf 19,0.8032085773162222
Lorcaserin,Conf 18,0.8029202813266044
Phenylethyl resorcinol,Conf 41,0.8027517317545078
Pyridostigmine,Conf 118,0.8022766828666664
Levodopa,Conf 17,0.8022601134927472
Levonorgestrel,Conf 140,0.8021029190328081
Ephedrine,Conf 32,0.8020194499972075
Solriamfetol,Conf 52,0.8020131452796376
Rifampicin,Conf 7,0.8018055240570374
Methacholine,Conf 13,0.8017534001759545
Loxapine,Conf 7,0.801730097430394
Phenelzine,Conf 122,0.8016877690791004
Miglitol,Conf 30,0.8016468467368899
Carbimazole,Conf 41,0.8013874681456175
Edaravone,Conf 61,0.8011788258444194
Tilbroquinol,Conf 20,0.8011389152508906
Chlorquinaldol,Conf 56,0.8010479959671185
Palonosetron,Conf 75,0.8009623270383025
Galactose,Conf 125,0.8005906817714604
Zalcitabine,Conf 33,0.8005458785154714
Chloroxine,Conf 66,0.800443682439422
Gemcitabine,Conf 20,0.8003107504753068
Dihydralazine,Conf 152,0.800298713768066
Azacitidine,Conf 77,0.8001941430899504
DL-Methylephedrine,Conf 118,0.8000887160150837
Taurolidine,Conf 6,0.7997429151818841
Carboxin,Conf 46,0.79970138280065
Clonidine,Conf 30,0.7995531722908027
Debrisoquine,Conf 22,0.7994150746727129
Phenindione,Conf 82,0.7993695909456286
Potassium perchlorate,Conf 160,0.7992501123571252
Isometheptene,Conf 37,0.7988142452556452
Temozolomide,Conf 114,0.7987483421905315
Propylparaben,Conf 49,0.7987309980189901
Citrulline,Conf 155,0.7985705109877143
Altretamine,Conf 79,0.7983391229041351
Benzodiazepine,Conf 52,0.798324599073581
Levetiracetam,Conf 167,0.7983222488054301
Aminophylline,Conf 110,0.7980168959254182
Tetryzoline,Conf 86,0.7980024373115334
Tizanidine,Conf 16,0.7975603583820742
Propylthiouracil,Conf 163,0.797483208463966
Tilarginine,Conf 66,0.7973847590012022
Levmetamfetamine,Conf 40,0.7973074867658249
Mannitol,Conf 58,0.7972964777057776
Mandelic acid,Conf 98,0.7970849262103256
Dacarbazine,Conf 181,0.7966563545389168
Gluconolactone,Conf 59,0.7965294243415485
Hydroxyamphetamine,Conf 29,0.7963910422535228
Rifapentine,Conf 4,0.7961398079923753
Zinc ascorbate,Conf 14,0.7959620665882133
Fructose,Conf 92,0.7958675206488041
Racemethionine,Conf 126,0.7957773214234959
Protionamide,Conf 161,0.7953279227231576
Benzocaine,Conf 47,0.7952374520776266
Levocarnitine,Conf 92,0.7952304302053825
Gabapentin,Conf 117,0.7949089611765692
Nicorandil,Conf 182,0.7944665815843058
Rilmenidine,Conf 26,0.7942511779777783
Riluzole,Conf 91,0.793966758123311
Chlorphenesin,Conf 109,0.7939607519417936
Lamotrigine,Conf 4,0.7938737639395151
Pregabalin,Conf 6,0.7938163074540338
Magnesium glycinate,Conf 26,0.7936844809754972
Ethyl salicylate,Conf 64,0.7935578222584208
Pimecrolimus,Conf 8,0.7933208299284422
Cevimeline,Conf 17,0.793279024154097
Decitabine,Conf 3,0.7932665722178962
Levomenthol,Conf 57,0.7926221640065251
Gluconic Acid,Conf 83,0.792482607833396
Segesterone acetate,Conf 25,0.7923314988785214
Huperzine A,Conf 9,0.7923225475568787
Mecamylamine,Conf 77,0.7918755364200447
Carmustine,Conf 208,0.7915868676181274
Thymol,Conf 36,0.7914610994894192
Desogestrel,Conf 3,0.7913315816064848
Isoeugenol,Conf 31,0.7912224669167481
Carbamoylcholine,Conf 133,0.7912188463673675
Triethylenetetramine,Conf 82,0.7911814186348866
Calcium glycerophosphate,Conf 72,0.7910841499801308
Succimer,Conf 33,0.7908881886225575
Methylchloroisothiazolinone,Conf 129,0.7908446327560675
Ferrous succinate,Conf 106,0.7907511290350102
Mesalazine,Conf 92,0.7903553635462796
Glutamic acid,Conf 109,0.7903222307151413
Edrophonium,Conf 67,0.7901322682281939
Norethisterone,Conf 6,0.7898612221855849
Mechlorethamine,Conf 88,0.7897719530948375
Methylparaben,Conf 63,0.7897264678142507
Eugenol,Conf 41,0.7891884582753083
L-Lysine,Conf 113,0.7890501009527544
Tapentadol,Conf 13,0.7884977702368785
Fludeoxyglucose (18F),Conf 67,0.78807179447759
Oxilofrine,Conf 181,0.788065716109206
Calcium Phosphate,Conf 7,0.7877845412706482
Tegafur,Conf 30,0.7872013792152481
Theophylline,Conf 87,0.7865757861039552
Acetylcholine,Conf 25,0.7864361703833128
Sodium tartrate,Conf 141,0.786075580041496
Pamidronic acid,Conf 76,0.7859707367537898
Tyrosine,Conf 22,0.784907566824318
Terpin hydrate,Conf 46,0.7845900768176896
Norepinephrine,Conf 26,0.7841013580189065
Metaraminol,Conf 42,0.7839356624001107
Etidronic acid,Conf 41,0.7838899475235483
Valproic acid,Conf 85,0.7838297284979738
Ethotoin,Conf 43,0.7837330486795553
L-Glutamine,Conf 108,0.7830886686103505
Asparagine,Conf 139,0.7829955017528137
Chloroxylenol,Conf 50,0.7828523376048233
Cinnamaldehyde,Conf 76,0.7828320290362785
Fluindione,Conf 60,0.7821006288778057
Bromothalonil,Conf 157,0.7814994713125679
Ethosuximide,Conf 78,0.7814912321087234
Resorcinol monoacetate,Conf 87,0.7813109803379825
Hydralazine,Conf 117,0.7810984586278579
Migalastat,Conf 56,0.7810362088324448
Dopamine,Conf 3,0.7809166211706944
Betahistine,Conf 154,0.7801433354932275
Metformin,Conf 44,0.7797919820096773
Vigabatrin,Conf 17,0.7796139080119536
Ferrous bisglycinate,Conf 60,0.7792696559417064
Secnidazole,Conf 46,0.7790818229816332
Sulfanilamide,Conf 65,0.7790291080342998
Thiotepa,Conf 13,0.778974420222491
Tranylcypromine,Conf 45,0.7788198008425693
Allantoin,Conf 128,0.7786130686602163
Aminolevulinic acid,Conf 101,0.778342744342709
Mequinol,Conf 48,0.7781431822427188
Sulbactam,Conf 15,0.7772246898162182
Amantadine,Conf 43,0.7771278498881286
Penicillamine,Conf 50,0.7763828464289607
Dimercaptosuccinic acid,Conf 37,0.776247402409188
Methyltestosterone,Conf 110,0.7759807044638685
Ferric maltol,Conf 109,0.7759647235235172
Ethyl hydroxybenzoate,Conf 54,0.7757984708059741
Tranexamic acid,Conf 21,0.775482014554403
Cantharidin,Conf 75,0.7754563412559339
Phenylalanine,Conf 60,0.7753521284379827
Dichlorobenzyl alcohol,Conf 133,0.7752092664803651
Zinc acetate,Conf 55,0.7748728118053292
Trolamine,Conf 125,0.77334238668312
Synthetic camphor,Conf 62,0.7731027681842233
Methyl aminolevulinate,Conf 104,0.7728997369727663
Methyl nicotinate,Conf 102,0.7725349991468675
Temoporfin,Conf 7,0.7723564248179329
Aminosalicylic acid,Conf 60,0.772312273738901
Tiopronin,Conf 33,0.7722912923542145
Guaiacol,Conf 101,0.7715628172277889
Calcium acetate,Conf 47,0.7711564207416309
Cinnamyl alcohol,Conf 101,0.7708373726550892
Protocatechualdehyde,Conf 86,0.7705806781501978
Oteracil,Conf 49,0.770406278385632
Coenzyme M,Conf 57,0.7695312514425218
Glucosamine,Conf 24,0.7692873124208781
Rimantadine,Conf 36,0.768977526152424
Aceclidine,Conf 28,0.7688231676280022
Deferiprone,Conf 49,0.768369821587093
Paramethadione,Conf 119,0.7671235807448706
Aminobenzoic acid,Conf 60,0.7667171706066543
Piracetam,Conf 128,0.7663850804746332
Acetaminophen,Conf 65,0.7660064997656907
Perflubutane,Conf 19,0.7659578839421852
Choline C-11,Conf 66,0.764841727837299
Chlorzoxazone,Conf 85,0.763565693922594
Dipotassium phosphate,Conf 77,0.7630014510300936
Ferrous fumarate,Conf 50,0.7627842609644231
Salicylamide,Conf 130,0.7626218216520186
Glecaprevir,Conf 3,0.7622034485801024
Allopurinol,Conf 65,0.7619668873776166
Taurine,Conf 63,0.7613943755930175
Dichloroacetic acid,Conf 127,0.7613622792383264
Acetylcysteine,Conf 108,0.7613464768918391
Bronopol,Conf 100,0.761289694973125
Pyrophosphoric acid,Conf 25,0.7609997550958805
Valine,Conf 70,0.7607761406592636
Butylene glycol,Conf 86,0.760683840955293
Aminocaproic acid,Conf 102,0.760590098072651
Noxytiolin,Conf 73,0.7605355240041217
Magnesium acetate,Conf 65,0.7601619618223567
Aspartic acid,Conf 81,0.7591213434417873
Xylose,Conf 66,0.7589143597582971
Acipimox,Conf 47,0.7585764638854297
Fluciclovine (18F),Conf 82,0.7583682175838922
Niacin,Conf 116,0.7582750385087992
D-Serine,Conf 16,0.7575850701896081
Tioguanine,Conf 161,0.7566759646752838
Benzoic acid,Conf 45,0.7563493629396937
Phenylacetic acid,Conf 62,0.7562332256966136
Ascorbic acid,Conf 31,0.7552435766048518
Isoniazid,Conf 43,0.7549112185472636
Potassium Iodide,Conf 31,0.7516689398374021
Sodium sulfide,Conf 148,0.7512338463252494
Glycerin,Conf 18,0.7506979271342815
Cysteine,Conf 43,0.750479944953557
Parachlorophenol,Conf 28,0.7503595597645087
Pyrazinamide,Conf 39,0.7501956248171895
Pyrithione,Conf 103,0.7497136741244831
Gimeracil,Conf 158,0.7496847419832053
Tromethamine,Conf 65,0.7492703506067179
Dimercaprol,Conf 25,0.7475755522178971
Choline C 11,Conf 39,0.7470391318108796
Amyl Nitrite,Conf 45,0.7468991499286095
Magnesium acetate tetrahydrate,Conf 66,0.7468792298054608
Camphor,Conf 31,0.7460984219872846
Methimazole,Conf 53,0.7449322172074521
Isosorbide,Conf 36,0.7442753032308395
Phenol,Conf 43,0.743275850582077
Desflurane,Conf 29,0.7432745370244188
Nitroprusside,Conf 31,0.7430924068605625
Nicotinamide,Conf 59,0.742946159521076
Betazole,Conf 61,0.7425693849011334
Paraldehyde,Conf 72,0.7424606479411344
Potassium acetate,Conf 44,0.7422787223014841
Nickel sulfate,Conf 97,0.7410819122865764
Methionine,Conf 143,0.7408384560885546
Choline,Conf 25,0.7407609085707795
Ornithine,Conf 129,0.740682051533406
Flucytosine,Conf 127,0.7404772911061296
Benzyl alcohol,Conf 42,0.7400885557713448
Adenine,Conf 113,0.739434073218036
Pidolic acid,Conf 133,0.7391726008956906
Potassium carbonate,Conf 158,0.7386094344803813
"Sodium phosphate, dibasic",Conf 62,0.738113960576447
Fosfomycin,Conf 72,0.7379732135881915
Mercaptopurine,Conf 21,0.7374543882472929
Potassium lactate,Conf 34,0.7372238389291274
Resorcinol,Conf 87,0.736818903402665
Cysteamine,Conf 18,0.736527156544446
Histamine,Conf 50,0.7361065906431181
Threonine,Conf 103,0.7356984469102695
Amifampridine,Conf 98,0.7354943308380265
Perflutren,Conf 33,0.735219524608975
Biguanide,Conf 156,0.7336774286852279
Sulfur hexafluoride,Conf 57,0.7327347793265856
Sodium oxybate,Conf 171,0.7316681236632865
Hydroquinone,Conf 95,0.7314838688332387
Thiosulfuric acid,Conf 105,0.7313378601285832
Fluorouracil,Conf 51,0.7298213666462001
Carbamide peroxide,Conf 163,0.7298112089120282
Acetohydroxamic acid,Conf 89,0.7290142633245076
Trimethadione,Conf 39,0.7284847867409877
Dalfampridine,Conf 64,0.7273690090830083
gamma-Aminobutyric acid,Conf 52,0.7272430398463825
Creatine,Conf 89,0.7269826148841169
Succinic acid,Conf 55,0.726810835715983
Propyl alcohol,Conf 34,0.7254733509124379
Hydroxyurea,Conf 51,0.7254617598490701
p-Phenylenediamine,Conf 98,0.7248046504058916
Cycloserine,Conf 123,0.7234789057151025
Glycine betaine,Conf 131,0.7227933928498929
Ethylenediamine,Conf 12,0.7209613590764028
Iodine,Conf 29,0.7204361379717626
Urea,Conf 16,0.7193777246802532
Ferumoxytol,Conf 97,0.7172918838962256
Potassium bicarbonate,Conf 79,0.716653962928938
Propylene glycol,Conf 56,0.7166340721097149
Sodium bisulfite,Conf 147,0.71640194915528
Sodium iodide,Conf 71,0.7163633438548694
Calcium phosphate dihydrate,Conf 36,0.7159862432619681
Zinc chloride,Conf 143,0.7157729535149845
Calcium carbonate,Conf 47,0.715479758005883
Potassium sulfate,Conf 48,0.7151692807337376
Ethanol,Conf 18,0.7147857181581706
Ethyl chloride,Conf 38,0.7136021823833925
Phosphorus,Conf 22,0.713592117748291
Magnesium hydroxide,Conf 56,0.7134091903848908
Acetic acid,Conf 28,0.7119467031218362
Pentafluoropropane,Conf 82,0.7114885227454634
Trichloroethylene,Conf 37,0.7113843661862034
Cupric sulfate,Conf 46,0.711229926406352
Iodide I-123,Conf 12,0.7108047636749761
Sodium fluorophosphate,Conf 36,0.710650175879678
Zinc sulfate,Conf 76,0.7094839963118619
Iodide I-131,Conf 14,0.7091660234425864
Sodium carbonate,Conf 52,0.7086464250309853
Potassium nitrate,Conf 104,0.708584306504841
Foscarnet,Conf 75,0.7077677418538796
"Sodium phosphate, monobasic",Conf 96,0.7071381827653603
Norflurane,Conf 82,0.707056675795712
Potassium hydroxide,Conf 43,0.7062134363114406
Sodium bicarbonate,Conf 69,0.7053668357975748
Nitrite,Conf 34,0.7053228383865229
Itraconazole,Conf 2,0.7024866987389088
Calcium chloride,Conf 84,0.7007039554020854
Pyruvic acid,Conf 67,0.6976417514944027
Sodium acetate,Conf 37,0.6936475010425577
Isopropyl alcohol,Conf 60,0.693602545065854
Glycolic acid,Conf 61,0.6909211013840733
Guanidine,Conf 32,0.6905957206412872
Phosphoric acid,Conf 41,0.6871457243669992
Urea C-13,Conf 33,0.686843592076899
Magnesium chloride,Conf 66,0.6825670375526314
Magnesium carbonate,Conf 24,0.6817968053862785
Urea C-14,Conf 82,0.6812888826815138
Ferrous sulfate anhydrous,Conf 43,0.680976280895621
Nitrous acid,Conf 29,0.6774994411543417
Ferric oxyhydroxide,Conf 101,0.6742255478419067
Sodium fluoride,Conf 87,0.6707780291680729
Iodide,Conf 6,0.6483453165949676
Activated charcoal,Conf 26,0.6442601425680902
Hypochlorite,Conf 23,0.6227482850231786
Sodium hydroxide,Conf 20,0.605648435873312
Nitric Oxide,Conf 88,0.6039146491356289
Fluoride ion F-18,Conf 10,0.5989518317098986
Fluoride ion,Conf 7,0.594568350467342
Iron,Conf 40,0.5943209000149006
Zinc,Conf 8,0.5938625327839437
Potassium,Conf 10,0.5927295854920057
Hydrogen fluoride,Conf 11,0.5918031385406121
Cupric oxide,Conf 8,0.588424661127912
Calcium,Conf 8,0.5876680124059629
Ferric cation,Conf 42,0.5856946185286662
Zinc oxide,Conf 62,0.584257192613303
Magnesium cation,Conf 19,0.5836142618635854
Silanol,Conf 31,0.5821335318492091
Magnesium oxide,Conf 12,0.5805064103756175
Magnesium,Conf 10,0.5804727896304739
Silicon,Conf 12,0.5779645549019861
Copper,Conf 19,0.5761167333585036
Manganese,Conf 11,0.5752115769513041
Potassium cation,Conf 57,0.5734692766133693
Molybdenum,Conf 40,0.5721897759736143
Cobalt,Conf 67,0.5565459509947398
