Drug,Best Conf,Cosine Similarity
Umeclidinium,Conf 9,0.71948038761275
Desonide,Conf 7,0.7194771316329664
Tiaprofenic acid,Conf 128,0.719474189222682
Proflavine,Conf 33,0.7194688003307205
Dyclonine,Conf 60,0.7194552119385332
Curcumin,Conf 215,0.7194168535493431
Dipyrithione,Conf 39,0.7193993979672777
Loperamide,Conf 1,0.7193794346656895
Safinamide,Conf 88,0.7193677033957971
Siponimod,Conf 205,0.7192912175634195
Ibrutinib,Conf 6,0.719260919691479
Ramelteon,Conf 142,0.7191942786516538
Budesonide,Conf 15,0.7190478382993402
Elexacaftor,Conf 104,0.7190310757457263
Flutamide,Conf 7,0.7189376786179675
Medronic acid,Conf 36,0.7188918965120217
Rescinnamine,Conf 69,0.7188336232900364
Riluzole,Conf 8,0.7188232405519168
Carbamoylcholine,Conf 60,0.7188145725719483
Linezolid,Conf 26,0.7187668835947845
Perphenazine,Conf 244,0.7187303507101767
Opicapone,Conf 163,0.7186967859011193
Ketoconazole,Conf 12,0.7186632636556388
Tubocurarine,Conf 42,0.7186202492787994
Varenicline,Conf 50,0.7186192936558355
Amiloxate,Conf 63,0.718573911225986
Mizolastine,Conf 18,0.7184781443655717
Avobenzone,Conf 123,0.7184536587913622
Oxcarbazepine,Conf 14,0.7184353774186027
Flavoxate,Conf 3,0.7183709147091081
Methadone,Conf 15,0.7183652861584268
Nomegestrol,Conf 20,0.7183601160625679
Acalabrutinib,Conf 74,0.7181946691405274
Emedastine,Conf 6,0.718190142635792
Nevirapine,Conf 7,0.7181644144122301
DL-alpha-Tocopherol,Conf 44,0.71812949807132
Telithromycin,Conf 48,0.7181262972420493
Linoleic acid,Conf 430,0.7180193648369284
Metocurine,Conf 15,0.717976630104635
Enzalutamide,Conf 3,0.7179119483812118
Oxetacaine,Conf 29,0.7177789092752496
Oxyphencyclimine,Conf 1,0.7177787566481239
Ergotamine,Conf 173,0.7177774435765417
Bromothalonil,Conf 168,0.7177720137562096
Boscalid,Conf 40,0.7177719984147057
Amifampridine,Conf 80,0.7177697352053155
Dimetindene,Conf 76,0.7177697282753881
Nateglinide,Conf 87,0.7177575355577501
Clofazimine,Conf 72,0.7177572499264346
Naphazoline,Conf 146,0.7177512331776311
Oxyphenonium,Conf 39,0.7177450457586231
Racemethionine,Conf 81,0.7177424378892786
Ambenonium,Conf 35,0.7177392064086495
Urea,Conf 43,0.7177260076316898
Naftazone,Conf 23,0.7177236133316114
Lemborexant,Conf 183,0.7177225520018465
Flunisolide,Conf 15,0.7177146138940266
Simethicone,Conf 216,0.7177135534279317
Dimenhydrinate,Conf 8,0.7176982390512877
Oxybutynin,Conf 239,0.7176981687661318
Piretanide,Conf 147,0.7176915051702975
Pentoxyverine,Conf 150,0.7176835938072396
Suvorexant,Conf 117,0.7176779103365614
Dequalinium,Conf 338,0.7176643036592608
Carindacillin,Conf 85,0.7176638878203754
Ferumoxytol,Conf 128,0.717653641966098
Cabergoline,Conf 164,0.7176417377302534
Methyltestosterone,Conf 126,0.7176387132341138
Lisuride,Conf 157,0.7176256707365399
Levobupivacaine,Conf 31,0.7176222561263841
Mequinol,Conf 60,0.7176158770378318
Ajmaline,Conf 68,0.7176122300042237
Oxazepam,Conf 113,0.7176105884096335
Ulipristal,Conf 20,0.7176041701927159
Triclabendazole,Conf 90,0.7175919120156146
Dolasetron,Conf 131,0.7175829308132916
Cobicistat,Conf 16,0.7175813417640529
Tafamidis,Conf 69,0.7175776566081867
Pimecrolimus,Conf 6,0.7175636050222984
Probucol,Conf 170,0.7175534942587589
Ifosfamide,Conf 48,0.71754439326773
Lomustine,Conf 254,0.7175316259568171
Bupivacaine,Conf 71,0.7175212715274152
Hyoscyamine,Conf 15,0.7174834321376142
Cevimeline,Conf 12,0.717382162994184
Duloxetine,Conf 69,0.717362912403296
Anisindione,Conf 55,0.7173506349721381
Amiodarone,Conf 60,0.7173472710567582
Guanethidine,Conf 70,0.7173266032466795
Carboxin,Conf 17,0.7173256921385075
Methyclothiazide,Conf 5,0.7173244663960701
Tiotropium,Conf 48,0.7173117678989677
Atomoxetine,Conf 57,0.7173074480468515
Gimeracil,Conf 128,0.7173027737946337
Pefloxacin,Conf 46,0.7173020653265874
Bromotheophylline,Conf 133,0.7172950344999496
Picosulfuric acid,Conf 4,0.7172926189389216
Dextrothyroxine,Conf 48,0.7172557166095951
Baclofen,Conf 88,0.7172216540652828
Lomefloxacin,Conf 149,0.7172131442221826
Propyliodone,Conf 53,0.7172082227791908
Finafloxacin,Conf 54,0.7171984933646527
Ethylenediamine,Conf 70,0.7171808157989109
Ferric maltol,Conf 27,0.7171674338450562
Norelgestromin,Conf 114,0.7171428410245728
Calcium carbonate,Conf 72,0.7171399843286141
Amoxapine,Conf 60,0.7170869487335318
Dezocine,Conf 67,0.7170323258324652
Tecovirimat,Conf 2,0.7170199952644694
Phenylalanine,Conf 59,0.716954955377814
Midostaurin,Conf 136,0.7169185358194254
Potassium nitrate,Conf 59,0.7168495087844188
Stiripentol,Conf 97,0.7167934117969044
Zinc acetate,Conf 108,0.7167893413419484
Diphenylguanidine,Conf 20,0.7167124112647201
Metergoline,Conf 107,0.7166767016086287
Bromperidol,Conf 130,0.7166572128347724
1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),Conf 24,0.7166428432524976
Naldemedine,Conf 101,0.7166287703352927
Milnacipran,Conf 57,0.7165739592911933
Acipimox,Conf 35,0.716542297254905
Letermovir,Conf 79,0.7164826876306769
Apronalide,Conf 112,0.7164620332255048
Iocetamic acid,Conf 112,0.716404582398845
Triprolidine,Conf 108,0.7163818105364104
Cholecalciferol,Conf 71,0.716368593269724
Lurasidone,Conf 135,0.716340663194971
Trimethadione,Conf 9,0.7163363098430376
Chlorphenesin,Conf 159,0.7163246356303513
Bazedoxifene,Conf 158,0.7162537950667657
Irbesartan,Conf 145,0.7162106589009074
Menadione,Conf 11,0.7161842489488423
Atovaquone,Conf 46,0.7161405491042532
Pilocarpine,Conf 101,0.7161184807597151
Dienogest,Conf 19,0.715989569450101
DL-dimyristoylphosphatidylcholine,Conf 15,0.7159620658568009
Nabumetone,Conf 43,0.7159218320944467
Levacetylmethadol,Conf 69,0.7158604185465821
Benzoin,Conf 57,0.7158535921683864
Warfarin,Conf 57,0.7157336257742153
Clidinium,Conf 8,0.7157331103889796
Dalfampridine,Conf 45,0.7157185759950583
Losartan,Conf 209,0.7157037883522179
Eplerenone,Conf 45,0.7157017915843936
Reboxetine,Conf 73,0.7156927822877753
Phenelzine,Conf 132,0.7156499814235188
Testosterone,Conf 106,0.7156238656086994
Estrone,Conf 25,0.7156214809988656
Pirenzepine,Conf 2,0.7155630823541215
Levallorphan,Conf 21,0.7155579031452122
Etomidate,Conf 266,0.7154676620041128
Tranexamic acid,Conf 136,0.7154648801118254
Fenoprofen,Conf 16,0.7154621032634989
Gemfibrozil,Conf 84,0.7154474504026519
Fluphenazine,Conf 157,0.7154202593785857
Phenprocoumon,Conf 5,0.7154173940683651
Simeprevir,Conf 8,0.715397719548398
Capmatinib,Conf 10,0.7153333681305342
Zytron,Conf 6,0.7153315698721143
Phenobarbital,Conf 94,0.7151787762295296
Nilutamide,Conf 49,0.7151694769769835
Eravacycline,Conf 75,0.714976054792829
Vinblastine,Conf 51,0.7149143791432898
Anthralin,Conf 75,0.7147572048448813
Tacrolimus,Conf 6,0.7147353005141003
Trospium,Conf 24,0.7146130128214203
Protionamide,Conf 39,0.7145147898729951
Paramethadione,Conf 136,0.7144774933733608
Monobenzone,Conf 65,0.7144217992475604
Sonidegib,Conf 42,0.7143082388795808
Vinorelbine,Conf 24,0.714216177874805
Paliperidone,Conf 189,0.714172914721384
Norethisterone,Conf 4,0.7140944351350372
Colchicine,Conf 53,0.7140826832373577
Cannabidiol,Conf 129,0.7138907503883682
Magnesium hydroxide,Conf 65,0.7138460890377752
Iophendylate,Conf 79,0.713790988196197
Sodium hydroxide,Conf 68,0.7137854667230891
Telmisartan,Conf 12,0.713666639640245
Papaverine,Conf 79,0.7135761556343051
Calcitriol,Conf 113,0.7135364162824981
Noscapine,Conf 72,0.7135000479420761
Tetrabenazine,Conf 45,0.7134851321815823
Ketorolac,Conf 64,0.7133795225145845
Dexmethylphenidate,Conf 2,0.7133734836185264
Ropivacaine,Conf 2,0.7133604400781118
Pipradrol,Conf 32,0.7130607805748591
Diazoxide,Conf 65,0.7129248340678432
Nicotine,Conf 29,0.7128141158413593
Morphine,Conf 16,0.7127832314514504
Pretomanid,Conf 48,0.7127507851991769
Methysergide,Conf 43,0.7125666578783616
Apixaban,Conf 18,0.7125392028449599
Phenylbutyric acid,Conf 11,0.7124861648635522
Ofloxacin,Conf 63,0.712389255380585
Buspirone,Conf 26,0.7122830676353897
Butoconazole,Conf 56,0.7122654825026588
Ataluren,Conf 91,0.712200023518802
Ondansetron,Conf 24,0.7119947449446268
Ribociclib,Conf 56,0.7118646257089863
Demecarium,Conf 202,0.7117025210175557
Fluindione,Conf 42,0.7116791137025165
Fenofibrate,Conf 28,0.7116078957009209
Lumiracoxib,Conf 44,0.7115876040788898
Mephentermine,Conf 28,0.711351471403322
Eslicarbazepine acetate,Conf 24,0.7112552428384818
alpha-Linolenic acid,Conf 83,0.7107772332225699
Masoprocol,Conf 171,0.7107135347142777
Enoxacin,Conf 89,0.7106371008223186
Diphenhydramine,Conf 65,0.7106047379982509
Rizatriptan,Conf 57,0.7104182006824108
Azelastine,Conf 91,0.7103902974815781
Methoxsalen,Conf 19,0.7101829066803823
Dutasteride,Conf 7,0.7100423464275059
Tropicamide,Conf 37,0.7099974017895291
Lasofoxifene,Conf 115,0.709951243924679
Riociguat,Conf 179,0.7099430648800622
Tapentadol,Conf 49,0.7098860964143022
Caffeine,Conf 47,0.7094847965873975
Bendamustine,Conf 60,0.7093700069800176
Rolapitant,Conf 105,0.7093306260423136
Florbetaben (18F),Conf 198,0.709032596593796
Fluticasone,Conf 37,0.7087908607704582
Amyl Nitrite,Conf 42,0.7085547959078426
Mefloquine,Conf 75,0.7080645280125523
alpha-Amyl cinnamaldehyde,Conf 77,0.7079933720010606
Meperidine,Conf 9,0.7079872713404002
Ioxaglic acid,Conf 35,0.7076481676849408
Flumazenil,Conf 47,0.7075592632605514
Vincristine,Conf 22,0.7073901559339222
Escitalopram,Conf 13,0.7072465920886986
Berberine,Conf 20,0.707158066277943
Drospirenone,Conf 1,0.7069995356403963
Risperidone,Conf 11,0.7069929555184179
Gamolenic acid,Conf 373,0.7066047357796041
Octinoxate,Conf 112,0.7064735336863192
Levonorgestrel,Conf 5,0.7060395102638218
Gestrinone,Conf 34,0.7059996970439931
Tedizolid phosphate,Conf 19,0.7055762921612865
Testosterone cypionate,Conf 31,0.7054963306614489
Resveratrol,Conf 188,0.7045626115886722
Chloroxine,Conf 54,0.7038609345799044
Ketazolam,Conf 63,0.7035947959822059
Brexanolone,Conf 114,0.7033852837743169
Diethylstilbestrol,Conf 43,0.7033586144323966
Mestranol,Conf 21,0.7027076099394636
Homatropine methylbromide,Conf 251,0.7024708983691017
Acetylcholine,Conf 33,0.7022606307443301
Tolterodine,Conf 4,0.7020928127415837
Benzyl benzoate,Conf 55,0.7018945460673638
Tedizolid,Conf 126,0.7018030761101828
Moxifloxacin,Conf 3,0.7015155711928884
Chloroxylenol,Conf 70,0.7014017103705096
Phenylacetic acid,Conf 72,0.7010889633569444
Clobetasone,Conf 4,0.7010032571725967
Methotrimeprazine,Conf 96,0.7008720971244441
Xylometazoline,Conf 154,0.7007225672683063
Rose bengal,Conf 43,0.7007139811531776
Indomethacin,Conf 82,0.7006117089769878
Imiquimod,Conf 66,0.7004017191755797
Gallamine triethiodide,Conf 84,0.7001557005837882
Isavuconazole,Conf 54,0.6997075517483817
Kava,Conf 2,0.6996742056291867
Ambrisentan,Conf 62,0.6996201086815532
Milrinone,Conf 39,0.6996105587630236
Mifepristone,Conf 66,0.6990187341312307
Sodium acetate,Conf 4,0.6984037869900608
Bromodiphenhydramine,Conf 38,0.6980019650918263
Tolmetin,Conf 200,0.6977666463775389
Paritaprevir,Conf 4,0.6977430280258764
Pipobroman,Conf 72,0.6975708298294955
Potassium hydroxide,Conf 29,0.6975046579289348
Citalopram,Conf 23,0.6974607080691344
Benzodiazepine,Conf 64,0.6972967835490808
Flutemetamol (18F),Conf 158,0.6966861114980902
Fenbufen,Conf 171,0.6959823206739241
Lipoic acid,Conf 58,0.695650608201884
Thonzonium,Conf 84,0.6947730616423742
Clobetasol propionate,Conf 91,0.6943926061980928
Medrogestone,Conf 99,0.6943483819516167
Testolactone,Conf 101,0.6942151286909558
Alvimopan,Conf 43,0.6941700403922351
Morpholinylmercaptobenzothiazole,Conf 6,0.6935434512956624
Dichloroacetic acid,Conf 16,0.6933931637376001
Desloratadine,Conf 15,0.6926576398981286
Netupitant,Conf 35,0.6923844133708235
Cetyl alcohol,Conf 226,0.6921145973912709
Trifarotene,Conf 127,0.6914228483352886
Aprepitant,Conf 32,0.6912681414439661
Methacholine,Conf 20,0.6910771637077996
Nitric Oxide,Conf 20,0.6908373499596768
Dimetotiazine,Conf 18,0.6901272465366274
Ethinylestradiol,Conf 94,0.6901131872487382
Antazoline,Conf 167,0.6898582014469177
Cyclizine,Conf 48,0.6898582014469177
Dapiprazole,Conf 120,0.6895202056251621
Parachlorophenol,Conf 24,0.6888304730901578
Pyrithione,Conf 21,0.6888304730901578
Testosterone enanthate,Conf 21,0.6888304730901578
Dasabuvir,Conf 8,0.6880982792022124
Zuclopenthixol,Conf 31,0.6874879567891371
Flurbiprofen,Conf 17,0.6870415131326691
Icosapent,Conf 158,0.6870415131326691
Celecoxib,Conf 133,0.6863866051796644
Testosterone undecanoate,Conf 171,0.6862276638077242
Gestonorone caproate,Conf 11,0.686024878387318
Nalidixic acid,Conf 69,0.6856384188022888
Desoxycorticosterone acetate,Conf 29,0.6852856166006528
Ciprofloxacin,Conf 112,0.6830106221531179
"2,2'-Dibenzothiazyl disulfide",Conf 2,0.6829316675962307
Bexarotene,Conf 51,0.682495474331425
Clopidogrel,Conf 71,0.680766654701107
Pemirolast,Conf 25,0.6805352703146351
Ponatinib,Conf 11,0.6803722193904339
Silanol,Conf 7,0.6802344353705846
Pregnenolone,Conf 71,0.6801978630637816
Amylmetacresol,Conf 78,0.6791204879196622
Tiagabine,Conf 34,0.6791204879196622
Brexpiprazole,Conf 79,0.6774084870425067
Natamycin,Conf 1,0.6766427593308156
Nedocromil,Conf 73,0.6754658243868261
Pipecuronium,Conf 14,0.6750385016209517
Ebastine,Conf 40,0.6741570825846166
Thiohexam,Conf 2,0.6708449811346966
Biperiden,Conf 113,0.6708206192847341
Efavirenz,Conf 17,0.6676228499303914
Thiosulfuric acid,Conf 17,0.6674791801029856
Triazolam,Conf 36,0.66596205964964
Spiramycin,Conf 53,0.6659404303369546
Temoporfin,Conf 5,0.6657108671415786
Asenapine,Conf 100,0.6627294631617905
Rupatadine,Conf 162,0.6625234684647191
Isavuconazonium,Conf 19,0.6617778158575593
Hexetidine,Conf 4,0.6614446924516882
Dibenzepin,Conf 131,0.659863352566692
Rifamycin,Conf 27,0.6595098202740027
Edrophonium,Conf 155,0.6594626843150789
Anethole trithione,Conf 94,0.6592983824833826
Rotigotine,Conf 206,0.6587213474169168
Ethynodiol diacetate,Conf 62,0.6574380823847865
Procyclidine,Conf 26,0.6569707392345288
Abiraterone,Conf 66,0.6568471277575487
Diphenylpyraline,Conf 24,0.6567180993879472
Zinc oxide,Conf 26,0.6566264362122627
Potassium Iodide,Conf 22,0.6550138229337834
Acetic acid,Conf 1,0.6547616918315265
Econazole,Conf 12,0.6546625085714627
Doxepin,Conf 2,0.654587592672081
Brompheniramine,Conf 22,0.6544965401134344
Gentian violet cation,Conf 77,0.6542847110635249
Pheniramine,Conf 31,0.6542550111851494
Phosphoric acid,Conf 22,0.6535592665948305
Pimozide,Conf 212,0.6514411934355385
Palonosetron,Conf 36,0.6510593010637465
Levmetamfetamine,Conf 13,0.6509731294575236
Tazarotene,Conf 26,0.6502596477749089
Cycrimine,Conf 183,0.650180083569137
Sulindac,Conf 55,0.6485374243845493
Desipramine,Conf 115,0.6465729411194967
Ixabepilone,Conf 57,0.6462491933321948
Vecuronium,Conf 76,0.6454676453574046
Pyridostigmine,Conf 79,0.6432725278840907
Alitretinoin,Conf 197,0.6430489585180837
Undecylenic acid,Conf 61,0.6421251625258336
Zinc chloride,Conf 19,0.641676182002972
Etafedrine,Conf 44,0.641241845050584
Isopropyl alcohol,Conf 98,0.641241845050584
Lauric acid,Conf 152,0.641241845050584
Rosoxacin,Conf 77,0.641241845050584
Tranylcypromine,Conf 73,0.641241845050584
"1,2-icosapentoyl-sn-glycero-3-phosphoserine",Conf 1,0.6412418450505839
Acrivastine,Conf 29,0.6412418450505839
Alectinib,Conf 5,0.6412418450505839
Alfacalcidol,Conf 8,0.6412418450505839
Alverine,Conf 3,0.6412418450505839
Amantadine,Conf 36,0.6412418450505839
Amitriptyline,Conf 3,0.6412418450505839
Amorolfine,Conf 11,0.6412418450505839
Anisotropine methylbromide,Conf 9,0.6412418450505839
Artemether,Conf 2,0.6412418450505839
Artemotil,Conf 2,0.6412418450505839
Avatrombopag,Conf 1,0.6412418450505839
Azatadine,Conf 4,0.6412418450505839
Bedaquiline,Conf 1,0.6412418450505839
Benzatropine,Conf 19,0.6412418450505839
Benzethonium,Conf 35,0.6412418450505839
Benzyl alcohol,Conf 16,0.6412418450505839
Bifonazole,Conf 5,0.6412418450505839
Bisphenol A diglycidyl ether,Conf 50,0.6412418450505839
Bromhexine,Conf 4,0.6412418450505839
Buclizine,Conf 1,0.6412418450505839
Butenafine,Conf 20,0.6412418450505839
Calcium chloride,Conf 10,0.6412418450505839
Calcium,Conf 22,0.6412418450505839
Camphor,Conf 2,0.6412418450505839
Carbimazole,Conf 10,0.6412418450505839
Cariprazine,Conf 3,0.6412418450505839
Cetylpyridinium,Conf 125,0.6412418450505839
Chlorcyclizine,Conf 12,0.6412418450505839
Chlorpheniramine,Conf 3,0.6412418450505839
Chlorquinaldol,Conf 3,0.6412418450505839
Cholesterol,Conf 12,0.6412418450505839
Choline C 11,Conf 19,0.6412418450505839
Choline C-11,Conf 18,0.6412418450505839
Choline,Conf 16,0.6412418450505839
Ciclopirox,Conf 17,0.6412418450505839
Cinacalcet,Conf 2,0.6412418450505839
Cinnamaldehyde,Conf 3,0.6412418450505839
Cinnamyl alcohol,Conf 5,0.6412418450505839
Cinnarizine,Conf 6,0.6412418450505839
Clemastine,Conf 8,0.6412418450505839
Clomifene,Conf 22,0.6412418450505839
Cobalt,Conf 13,0.6412418450505839
Copper,Conf 17,0.6412418450505839
Crotamiton,Conf 6,0.6412418450505839
Cupric oxide,Conf 15,0.6412418450505839
Cyclobenzaprine,Conf 70,0.6412418450505839
Cyproheptadine,Conf 73,0.6412418450505839
Cysteamine,Conf 18,0.6412418450505839
Desflurane,Conf 12,0.6412418450505839
Desogestrel,Conf 4,0.6412418450505839
Dexbrompheniramine,Conf 15,0.6412418450505839
Dextromethorphan,Conf 34,0.6412418450505839
Dicyclomine,Conf 2,0.6412418450505839
Diethyltoluamide,Conf 5,0.6412418450505839
Dihydrotachysterol,Conf 5,0.6412418450505839
Diiodohydroxyquinoline,Conf 6,0.6412418450505839
Dimercaprol,Conf 22,0.6412418450505839
Ditiocarb Zinc,Conf 118,0.6412418450505839
DL-Methylephedrine,Conf 8,0.6412418450505839
Domiphen,Conf 31,0.6412418450505839
Dosulepin,Conf 65,0.6412418450505839
Echothiophate,Conf 4,0.6412418450505839
Edaravone,Conf 5,0.6412418450505839
Enzacamene,Conf 3,0.6412418450505839
Epinastine,Conf 1,0.6412418450505839
Ergocalciferol,Conf 41,0.6412418450505839
Estrone sulfate,Conf 20,0.6412418450505839
Ethanol,Conf 18,0.6412418450505839
Fenpropidin,Conf 28,0.6412418450505839
Ferric cation,Conf 13,0.6412418450505839
Finasteride,Conf 14,0.6412418450505839
Flavone,Conf 2,0.6412418450505839
Flosequinan,Conf 4,0.6412418450505839
Flunarizine,Conf 6,0.6412418450505839
Fluspirilene,Conf 64,0.6412418450505839
Fosnetupitant,Conf 2,0.6412418450505839
Geraniol,Conf 1,0.6412418450505839
Granisetron,Conf 5,0.6412418450505839
Halofantrine,Conf 4,0.6412418450505839
Hexocyclium,Conf 11,0.6412418450505839
Hydroxyprogesterone caproate,Conf 14,0.6412418450505839
Hypochlorite,Conf 17,0.6412418450505839
Imipramine,Conf 2,0.6412418450505839
Iofetamine I-123,Conf 4,0.6412418450505839
Ioflupane I-123,Conf 11,0.6412418450505839
Iron,Conf 13,0.6412418450505839
Isotretinoin,Conf 133,0.6412418450505839
Istradefylline,Conf 117,0.6412418450505839
Ketotifen,Conf 12,0.6412418450505839
Levofloxacin,Conf 57,0.6412418450505839
Levomenthol,Conf 10,0.6412418450505839
Levorphanol,Conf 24,0.6412418450505839
Lorcaserin,Conf 21,0.6412418450505839
Lorpiprazole,Conf 7,0.6412418450505839
Lumefantrine,Conf 6,0.6412418450505839
Lynestrenol,Conf 2,0.6412418450505839
Magnesium cation,Conf 19,0.6412418450505839
Magnesium chloride,Conf 4,0.6412418450505839
Magnesium oxide,Conf 14,0.6412418450505839
Magnesium,Conf 14,0.6412418450505839
Manganese,Conf 11,0.6412418450505839
Maprotiline,Conf 4,0.6412418450505839
Mecamylamine,Conf 7,0.6412418450505839
Mechlorethamine,Conf 8,0.6412418450505839
Meclizine,Conf 9,0.6412418450505839
Medifoxamine,Conf 15,0.6412418450505839
Medrysone,Conf 2,0.6412418450505839
Memantine,Conf 20,0.6412418450505839
Methdilazine,Conf 14,0.6412418450505839
Methimazole,Conf 5,0.6412418450505839
Methylchloroisothiazolinone,Conf 17,0.6412418450505839
Methylene blue,Conf 8,0.6412418450505839
Metixene,Conf 100,0.6412418450505839
Mianserin,Conf 1,0.6412418450505839
Mirtazapine,Conf 17,0.6412418450505839
Molybdenum,Conf 12,0.6412418450505839
Naftifine,Conf 152,0.6412418450505839
Nefopam,Conf 5,0.6412418450505839
Oxaprozin,Conf 8,0.6412418450505839
Oxolamine,Conf 2,0.6412418450505839
Palmitic Acid,Conf 5,0.6412418450505839
Pargyline,Conf 18,0.6412418450505839
Perazine,Conf 12,0.6412418450505839
Perhexiline,Conf 17,0.6412418450505839
Phenindamine,Conf 113,0.6412418450505839
Phenol,Conf 28,0.6412418450505839
Phenoxybenzamine,Conf 3,0.6412418450505839
Phensuximide,Conf 1,0.6412418450505839
Phylloquinone,Conf 3,0.6412418450505839
Pimethixene,Conf 20,0.6412418450505839
Pirfenidone,Conf 10,0.6412418450505839
Pitolisant,Conf 3,0.6412418450505839
Pizotifen,Conf 30,0.6412418450505839
Potassium cation,Conf 10,0.6412418450505839
Potassium,Conf 14,0.6412418450505839
Prasterone,Conf 2,0.6412418450505839
Profenamine,Conf 2,0.6412418450505839
Promethazine,Conf 12,0.6412418450505839
Propiomazine,Conf 50,0.6412418450505839
Propiverine,Conf 12,0.6412418450505839
Propyl alcohol,Conf 16,0.6412418450505839
Propylhexedrine,Conf 4,0.6412418450505839
Protriptyline,Conf 7,0.6412418450505839
Quaternium-15,Conf 1,0.6412418450505839
Quinestrol,Conf 1,0.6412418450505839
Quinupramine,Conf 28,0.6412418450505839
Rasagiline,Conf 2,0.6412418450505839
Rifabutin,Conf 4,0.6412418450505839
Rimantadine,Conf 24,0.6412418450505839
Rimonabant,Conf 8,0.6412418450505839
Ropinirole,Conf 63,0.6412418450505839
Sertaconazole,Conf 58,0.6412418450505839
Silicon,Conf 11,0.6412418450505839
Sodium fluoride,Conf 15,0.6412418450505839
Sodium iodide,Conf 13,0.6412418450505839
Sodium sulfide,Conf 28,0.6412418450505839
Solifenacin,Conf 11,0.6412418450505839
Sulconazole,Conf 53,0.6412418450505839
Synthetic camphor,Conf 6,0.6412418450505839
Tamoxifen,Conf 8,0.6412418450505839
Thiotepa,Conf 1,0.6412418450505839
Thymol,Conf 10,0.6412418450505839
Ticlopidine,Conf 119,0.6412418450505839
Tilbroquinol,Conf 5,0.6412418450505839
Tioconazole,Conf 4,0.6412418450505839
Toremifene,Conf 21,0.6412418450505839
Trifluoperazine,Conf 6,0.6412418450505839
Trihexyphenidyl,Conf 12,0.6412418450505839
Trimethaphan,Conf 16,0.6412418450505839
Trimipramine,Conf 3,0.6412418450505839
Vindesine,Conf 11,0.6412418450505839
Vortioxetine,Conf 41,0.6412418450505839
Zinc Dibutyldithiocarbamate,Conf 256,0.6412418450505839
Zinc,Conf 21,0.6412418450505839
Zolpidem,Conf 4,0.6412418450505839
Glecaprevir,Conf 4,0.637076359429629
Pasireotide,Conf 1,0.6089874870375497
Irinotecan,Conf 112,0.5542784989361722
Rifampicin,Conf 1,0.5490411989859836
Verteporfin,Conf 7,0.49442177738110826
Trypan blue free acid,Conf 3,0.47372259413075557
Venetoclax,Conf 8,0.45450110015414047
Rifapentine,Conf 8,0.41266766534531474
Adapalene,Conf 44,0.3533115653153672
Tretinoin,Conf 24,0.3533115653153672
Acitretin,Conf 3,0.32654553763996064
Pyrvinium,Conf 3,0.32654553763996064
"1,2-Distearoyllecithin",Conf 3,0.32251559639444993
Bisoctrizole,Conf 7,0.32251559639444993
Itraconazole,Conf 4,0.20764491972877125
Ubiquinol,Conf 1,0
Activated charcoal,Conf 1,NaN
Benzododecinium,Conf 1,NaN
Bretylium,Conf 1,NaN
Cetalkonium,Conf 1,NaN
Cetrimonium,Conf 1,NaN
Decamethonium,Conf 1,NaN
Didecyldimethylammonium,Conf 1,NaN
Dioctyldimonium,Conf 1,NaN
Dipentamethylenethiuram disulfide,Conf 1,NaN
Distearyldimonium,Conf 1,NaN
Disulfiram,Conf 1,NaN
Ethyl chloride,Conf 1,NaN
Fluoride ion F-18,Conf 1,NaN
Fluoride ion,Conf 1,NaN
Hexafluronium,Conf 1,NaN
Hydrogen fluoride,Conf 1,NaN
Iodide I-123,Conf 1,NaN
Iodide I-131,Conf 1,NaN
Iodide,Conf 1,NaN
Iodine,Conf 1,NaN
Mitotane,Conf 1,NaN
Norflurane,Conf 1,NaN
Octasulfur,Conf 1,NaN
Pentafluoropropane,Conf 1,NaN
Pentolinium,Conf 1,NaN
Perflubutane,Conf 1,NaN
Perflutren,Conf 1,NaN
Phosphorus,Conf 1,NaN
Sulfur hexafluoride,Conf 1,NaN
Tetramethylthiuram monosulfide,Conf 1,NaN
Thiram,Conf 1,NaN
Trichloroethylene,Conf 1,NaN
